Segment_ID,RMS_Noisy,RMS_Cleaned,RMS_diff,Correlation,P_Value
181.0,37.1849,8.1174,29.0675,0.4374,1.2411916596223324e-233
182.0,84.1043,56.3337,27.770599999999995,0.7635,0.0956661440055976
183.0,120.055,120.055,0.0,1.0,
184.0,77.574,14.759,62.815,0.2848,1.7577061093058578e-117
185.0,116.1887,65.1639,51.0248,0.4597,0.25748330975357103
186.0,81.7401,46.7093,35.0308,0.742,0.06511390595448566
187.0,142.6734,11.4227,131.2507,0.1891,0.0
188.0,183.8995,46.5049,137.3946,0.3934,9.620950791272877e-143
189.0,71.0448,20.1066,50.938199999999995,0.3695,6.650488448693184e-06
190.0,78.4357,9.5381,68.8976,0.2677,0.0
191.0,73.8525,71.326,2.526500000000013,0.9657,4.951307134210167e-11
192.0,84.348,22.824,61.524,0.399,4.759362184265921e-11
193.0,106.872,42.0738,64.79820000000001,0.4542,1.4262882722154077e-11
194.0,57.6993,8.3913,49.308,0.232,0.0
195.0,117.5827,117.5827,0.0,1.0,
196.0,118.5964,11.7121,106.8843,0.1751,3.982798538780715e-240
197.0,73.4361,10.4803,62.955799999999996,0.1865,1.3930030908734198e-16
198.0,127.4561,17.3956,110.0605,0.1574,1.0242576478084211e-44
199.0,38.5543,7.2981,31.2562,0.3242,0.0
200.0,122.6846,122.6846,0.0,1.0,
201.0,105.5732,105.5732,0.0,1.0,
202.0,39.9345,10.0133,29.9212,0.3373,0.0
203.0,97.8267,15.252,82.5747,0.2473,1.688111404680265e-266
204.0,165.4789,129.8042,35.6747,0.7751,9.185551592452362e-22
205.0,124.4717,117.8993,6.572400000000002,0.9403,1.7621794131848752e-39
206.0,99.1378,99.1378,0.0,1.0,
207.0,37.2657,8.9672,28.298500000000004,0.4623,4.08268833588971e-143
208.0,56.6432,9.264,47.3792,0.2272,0.0001694383901449388
209.0,17.6503,6.0052,11.645100000000001,0.4647,8.73508236166892e-152
210.0,111.1691,77.8148,33.354299999999995,0.8045,1.2456280420560187e-15
211.0,106.5428,44.5567,61.9861,0.5276,1.2115846770186087e-12
212.0,39.5695,9.3228,30.246699999999997,0.3008,1.7560281893230428e-81
213.0,65.2829,11.328,53.954899999999995,0.2779,3.2914919528309185e-51
214.0,171.5069,26.0359,145.471,0.167,0.05500921303683074
215.0,38.7952,6.134,32.6612,0.2246,3.474605474147506e-32
216.0,242.4688,16.1149,226.35389999999998,0.1302,1.4035629450388827e-120
217.0,155.1697,9.2852,145.8845,0.0746,1.3222272028151151e-24
218.0,51.6578,12.8711,38.7867,0.2624,2.0962143792632797e-31
219.0,31.0387,8.4824,22.5563,0.4345,4.26600777530364e-12
220.0,67.1065,11.5105,55.596,0.1926,9.757715760852204e-37
221.0,94.1546,27.0083,67.1463,0.3701,2.095887294574274e-11
222.0,20.4098,8.8936,11.516200000000001,0.6063,7.732731038150018e-226
223.0,47.735,9.6052,38.1298,0.6314,0.004567230715817669
224.0,42.9012,42.7233,0.17790000000000106,0.9799,5.830439612597904e-10
225.0,36.1612,14.0601,22.101100000000002,0.6731,1.7596003672736854e-05
226.0,8.1915,8.1915,0.0,1.0,
227.0,129.7685,129.7685,0.0,1.0,
228.0,101.8404,49.9924,51.848,0.6466,0.2370197268114953
229.0,94.4149,28.9937,65.4212,0.335,0.07798699362279232
230.0,21.4181,6.8352,14.582899999999999,0.4463,1.1575728886574373e-184
